"Label (Grouping)","HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER","HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households","HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households!!One race--","HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households!!One race--!!White","HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households!!One race--!!Black or African American","HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households!!One race--!!American Indian and Alaska Native","HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households!!One race--!!Asian","HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households!!One race--!!Native Hawaiian and Other Pacific Islander","HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households!!One race--!!Some other race","HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households!!Two or more races","HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households!!Hispanic or Latino origin (of any race)","HOUSEHOLD INCOME BY RACE AND HISPANIC OR LATINO ORIGIN OF HOUSEHOLDER!!Households!!White alone, not Hispanic or Latino","HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER","HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!15 to 24 years","HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!25 to 44 years","HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!45 to 64 years","HOUSEHOLD INCOME BY AGE OF HOUSEHOLDER!!65 years and over","FAMILIES","FAMILIES!!Families","FAMILIES!!Families!!With own children of householder under 18 years","FAMILIES!!Families!!With no own children of householder under 18 years","FAMILIES!!Families!!Married-couple families","FAMILIES!!Families!!Married-couple families!!With own children under 18 years","FAMILIES!!Families!!Female householder, no spouse present","FAMILIES!!Families!!Female householder, no spouse present!!With own children under 18 years","FAMILIES!!Families!!Male householder, no spouse present","FAMILIES!!Families!!Male householder, no spouse present!!With own children under 18 years","FAMILY INCOME BY FAMILY SIZE","FAMILY INCOME BY FAMILY SIZE!!2-person families","FAMILY INCOME BY FAMILY SIZE!!3-person families","FAMILY INCOME BY FAMILY SIZE!!4-person families","FAMILY INCOME BY FAMILY SIZE!!5-person families","FAMILY INCOME BY FAMILY SIZE!!6-person families","FAMILY INCOME BY FAMILY SIZE!!7-or-more person families","FAMILY INCOME BY NUMBER OF EARNERS","FAMILY INCOME BY NUMBER OF EARNERS!!No earners","FAMILY INCOME BY NUMBER OF EARNERS!!1 earner","FAMILY INCOME BY NUMBER OF EARNERS!!2 earners","FAMILY INCOME BY NUMBER OF EARNERS!!3 or more earners","NONFAMILY HOUSEHOLDS","NONFAMILY HOUSEHOLDS!!Nonfamily households","NONFAMILY HOUSEHOLDS!!Nonfamily households!!Female householder","NONFAMILY HOUSEHOLDS!!Nonfamily households!!Female householder!!Living alone","NONFAMILY HOUSEHOLDS!!Nonfamily households!!Female householder!!Not living alone","NONFAMILY HOUSEHOLDS!!Nonfamily households!!Male householder","NONFAMILY HOUSEHOLDS!!Nonfamily households!!Male householder!!Living alone","NONFAMILY HOUSEHOLDS!!Nonfamily households!!Male householder!!Not living alone"
"        Margin of Error","","±9,552","","±0.1","±0.1","±0.1","±0.1","±0.1","±0.1","±0.1","±0.1","±0.1","","±0.1","±0.1","±0.1","±0.1","","±9,511","±0.2","±0.2","±0.2","±0.2","±0.2","±0.1","±0.1","±0.1","","±0.2","±0.2","±0.1","±0.1","±0.1","±0.1","","±0.1","±0.2","±0.2","±0.1","","±5,670","±0.2","±0.3","±0.1","±0.2","±0.2","±0.1"
"    Median income (dollars)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","61,744","","65,306","38,560","40,622","76,682","47,237","36,566","48,713","41,725","66,184","","30,244","70,683","76,132","42,482","","78,521","78,486","78,539","92,955","105,032","38,488","29,017","53,949","46,685","","67,466","83,588","100,995","94,879","89,030","80,889","","39,995","55,142","100,386","123,950","","34,819","29,918","26,590","63,263","42,041","36,535","70,902"
"        Margin of Error","","±189","","±226","±489","±4,004","±1,876","±17,541","±1,187","±1,533","±819","±216","","±504","±420","±364","±224","","±327","±624","±300","±362","±489","±380","±491","±538","±1,006","","±279","±690","±625","±1,082","±3,022","±2,158","","±336","±350","±377","±727","","±232","±230","±185","±1,040","±361","±369","±1,250"
"Rhode Island","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Number","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","410,489","","347,699","24,315","1,944","10,940","282","17,325","7,984","48,034","320,939","","10,865","121,671","167,671","110,282","","254,889","104,887","150,002","182,924","67,576","53,136","28,457","18,829","8,854","","120,582","61,116","47,284","18,593","4,866","2,448","","34,937","78,184","108,242","33,526","","155,600","86,069","72,543","13,526","69,531","54,693","14,838"
"        Margin of Error","","±1,970","","±2,039","±772","±313","±545","±117","±805","±705","±863","±2,061","","±753","±1,513","±1,493","±1,144","","±2,304","±1,759","±1,878","±2,153","±1,442","±1,708","±1,264","±1,041","±687","","±2,225","±1,548","±1,363","±890","±520","±375","","±1,073","±2,075","±1,575","±1,201","","±2,087","±1,915","±1,786","±803","±1,688","±1,536","±905"
"    Percent Distribution","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","410,489","","84.7%","5.9%","0.5%","2.7%","0.1%","4.2%","1.9%","11.7%","78.2%","","2.6%","29.6%","40.8%","26.9%","","254,889","41.2%","58.8%","71.8%","26.5%","20.8%","11.2%","7.4%","3.5%","","47.3%","24.0%","18.6%","7.3%","1.9%","1.0%","","13.7%","30.7%","42.5%","13.2%","","155,600","55.3%","46.6%","8.7%","44.7%","35.1%","9.5%"
"        Margin of Error","","±1,970","","±0.3","±0.2","±0.1","±0.1","±0.1","±0.2","±0.2","±0.2","±0.3","","±0.2","±0.3","±0.3","±0.3","","±2,304","±0.6","±0.6","±0.7","±0.6","±0.6","±0.5","±0.4","±0.3","","±0.6","±0.6","±0.5","±0.4","±0.2","±0.1","","±0.4","±0.7","±0.7","±0.4","","±2,087","±0.9","±0.9","±0.5","±0.9","±0.9","±0.5"
"    Median income (dollars)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","67,167","","71,096","45,727","37,621","77,420","40,507","37,910","48,717","41,293","73,652","","31,014","71,649","83,931","44,093","","86,258","79,684","90,069","104,019","109,110","40,808","30,482","59,910","48,486","","75,816","87,435","107,837","96,533","89,847","102,059","","38,705","56,921","109,190","131,910","","37,880","32,270","27,998","73,007","44,934","38,358","76,286"
"        Margin of Error","","±958","","±972","±2,677","±8,585","±3,007","±16,044","±3,582","±4,028","±1,462","±971","","±3,158","±1,414","±1,957","±1,161","","±1,078","±2,212","±1,413","±1,328","±1,996","±1,334","±1,125","±2,453","±3,304","","±1,214","±2,806","±2,113","±3,408","±9,918","±28,107","","±1,518","±1,615","±1,301","±3,768","","±930","±1,036","±954","±3,410","±1,739","±1,527","±4,412"
"South Carolina","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Number","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","1,921,862","","1,347,413","496,273","6,857","24,443","913","23,011","22,952","74,587","1,300,207","","67,241","587,300","731,917","535,404","","1,261,631","487,717","773,914","906,279","312,646","271,834","138,131","83,518","36,940","","642,857","282,313","206,598","86,678","29,230","13,955","","226,490","431,101","493,185","110,855","","660,231","359,604","312,747","46,857","300,627","241,719","58,908"
"        Margin of Error","","±5,983","","±4,708","±3,140","±521","±828","±266","±1,230","±1,078","±1,469","±4,362","","±1,733","±3,652","±3,131","±2,764","","±6,336","±5,031","±3,929","±6,579","±4,568","±3,116","±2,038","±2,236","±1,754","","±4,582","±4,358","±3,546","±1,945","±1,313","±911","","±2,409","±4,622","±5,456","±2,361","","±5,178","±3,500","±3,560","±1,738","±3,996","±3,755","±1,678"
"    Percent Distribution","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","1,921,862","","70.1%","25.8%","0.4%","1.3%","0.0%","1.2%","1.2%","3.9%","67.7%","","3.5%","30.6%","38.1%","27.9%","","1,261,631","38.7%","61.3%","71.8%","24.8%","21.5%","10.9%","6.6%","2.9%","","51.0%","22.4%","16.4%","6.9%","2.3%","1.1%","","18.0%","34.2%","39.1%","8.8%","","660,231","54.5%","47.4%","7.1%","45.5%","36.6%","8.9%"
"        Margin of Error","","±5,983","","±0.2","±0.1","±0.1","±0.1","±0.1","±0.1","±0.1","±0.1","±0.1","","±0.1","±0.2","±0.2","±0.1","","±6,336","±0.3","±0.3","±0.3","±0.3","±0.2","±0.2","±0.2","±0.1","","±0.3","±0.3","±0.2","±0.2","±0.1","±0.1","","±0.2","±0.3","±0.3","±0.2","","±5,178","±0.4","±0.4","±0.3","±0.4","±0.4","±0.2"
"    Median income (dollars)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","53,199","","61,722","35,092","43,861","66,846","47,449","41,934","49,471","44,166","62,388","","28,930","57,666","62,050","42,801","","66,357","62,898","68,224","81,518","89,003","32,745","25,461","44,538","37,863","","61,169","66,585","80,973","75,816","69,905","69,023","","39,393","47,522","87,894","106,940","","31,063","27,269","24,932","54,624","36,364","31,621","58,647"
"        Margin of Error","","±276","","±372","±495","±3,836","±3,800","±21,572","±1,567","±3,099","±1,587","±387","","±1,145","±764","±586","±365","","±485","±689","±523","±463","±850","±479","±500","±1,119","±1,829","","±528","±1,069","±1,223","±1,592","±3,668","±3,567","","±642","±543","±664","±1,297","","±311","±344","±342","±1,303","±684","±466","±1,847"
"South Dakota","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Number","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","344,397","","309,436","5,481","18,190","3,834","141","2,299","5,016","9,219","303,632","","21,505","110,535","123,376","88,981","","218,407","94,831","123,576","171,262","65,950","32,073","20,428","15,072","8,453","","114,915","39,730","36,023","17,303","6,383","4,053","","28,563","59,860","106,866","23,118","","125,990","62,457","53,156","9,301","63,533","50,105","13,428"
"        Margin of Error","","±1,938","","±1,903","±438","±546","±321","±62","±354","±502","±525","±1,874","","±846","±1,245","±1,036","±908","","±1,835","±1,491","±1,502","±1,949","±1,303","±936","±847","±702","±592","","±1,620","±1,216","±1,191","±672","±489","±338","","±869","±1,239","±1,891","±805","","±1,741","±1,510","±1,434","±676","±1,108","±1,092","±794"
"    Percent Distribution","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","344,397","","89.8%","1.6%","5.3%","1.1%","0.0%","0.7%","1.5%","2.7%","88.2%","","6.2%","32.1%","35.8%","25.8%","","218,407","43.4%","56.6%","78.4%","30.2%","14.7%","9.4%","6.9%","3.9%","","52.6%","18.2%","16.5%","7.9%","2.9%","1.9%","","13.1%","27.4%","48.9%","10.6%","","125,990","49.6%","42.2%","7.4%","50.4%","39.8%","10.7%"
"        Margin of Error","","±1,938","","±0.3","±0.1","±0.2","±0.1","±0.1","±0.1","±0.1","±0.1","±0.3","","±0.2","±0.3","±0.3","±0.2","","±1,835","±0.5","±0.5","±0.5","±0.5","±0.4","±0.4","±0.3","±0.3","","±0.6","±0.5","±0.5","±0.3","±0.2","±0.2","","±0.4","±0.6","±0.6","±0.4","","±1,741","±0.8","±0.9","±0.5","±0.8","±0.7","±0.7"
"    Median income (dollars)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","58,275","","61,351","38,706","27,902","52,786","37,546","47,091","42,601","44,967","61,746","","34,879","65,875","70,776","43,345","","75,168","73,299","76,127","86,263","92,744","32,503","28,195","45,659","42,204","","68,303","77,474","88,721","92,944","77,626","63,675","","41,178","48,392","89,001","111,788","","34,497","29,745","26,795","54,042","40,454","35,773","63,513"
"        Margin of Error","","±643","","±736","±8,268","±1,702","±6,467","±16,496","±8,048","±6,377","±4,294","±749","","±1,978","±1,184","±983","±851","","±656","±1,537","±785","±810","±1,160","±1,090","±1,369","±1,449","±1,468","","±882","±2,001","±2,136","±3,766","±3,958","±6,270","","±1,492","±1,192","±820","±2,767","","±607","±704","±593","±4,327","±1,007","±1,078","±2,394"
"Tennessee","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Number","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","2,597,292","","2,071,698","422,149","7,813","35,975","1,132","22,936","35,589","93,264","2,004,934","","110,024","827,948","986,228","673,092","","1,708,970","687,514","1,021,456","1,254,196","453,419","333,601","176,036","121,173","58,059","","848,727","384,837","287,885","122,058","42,776","22,687","","285,385","578,900","684,390","160,295","","888,322","477,552","407,979","69,573","410,770","326,156","84,614"
"        Margin of Error","","±6,331","","±5,300","±2,874","±673","±904","±235","±1,084","±1,395","±1,356","±5,231","","±2,027","±3,936","±3,453","±3,289","","±7,412","±5,810","±4,483","±8,567","±5,651","±3,933","±3,130","±2,984","±2,123","","±5,190","±4,360","±4,311","±2,651","±1,509","±1,154","","±3,356","±4,921","±6,520","±2,897","","±5,670","±4,412","±4,088","±1,944","±3,952","±3,699","±2,012"
"    Percent Distribution","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","2,597,292","","79.8%","16.3%","0.3%","1.4%","0.0%","0.9%","1.4%","3.6%","77.2%","","4.2%","31.9%","38.0%","25.9%","","1,708,970","40.2%","59.8%","73.4%","26.5%","19.5%","10.3%","7.1%","3.4%","","49.7%","22.5%","16.8%","7.1%","2.5%","1.3%","","16.7%","33.9%","40.0%","9.4%","","888,322","53.8%","45.9%","7.8%","46.2%","36.7%","9.5%"
"        Margin of Error","","±6,331","","±0.1","±0.1","±0.1","±0.1","±0.1","±0.1","±0.1","±0.1","±0.1","","±0.1","±0.1","±0.1","±0.1","","±7,412","±0.2","±0.2","±0.3","±0.3","±0.2","±0.2","±0.2","±0.1","","±0.2","±0.2","±0.2","±0.2","±0.1","±0.1","","±0.2","±0.3","±0.3","±0.2","","±5,670","±0.3","±0.4","±0.2","±0.3","±0.4","±0.2"
"    Median income (dollars)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","53,320","","56,725","38,791","44,764","76,677","38,526","40,634","45,841","43,885","57,216","","31,927","58,508","62,583","40,952","","66,242","62,883","68,326","79,694","86,182","32,956","25,859","43,805","38,174","","59,937","68,608","80,773","74,654","73,283","72,355","","34,632","48,181","86,892","109,583","","31,561","27,899","25,095","53,478","36,746","31,882","58,613"
"        Margin of Error","","±260","","±301","±525","±4,400","±2,668","±14,622","±2,193","±2,636","±1,061","±306","","±779","±589","±456","±338","","±419","±605","±468","±425","±638","±536","±564","±889","±1,164","","±470","±836","±1,024","±1,415","±2,435","±4,875","","±485","±488","±595","±1,210","","±231","±431","±294","±1,548","±530","±430","±1,089"
"Texas","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Number","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","9,691,647","","7,319,922","1,240,150","48,391","428,601","7,055","464,445","183,083","3,054,709","4,823,649","","419,004","3,615,200","3,615,441","2,042,002","","6,712,183","3,149,925","3,562,258","4,876,408","2,175,112","1,335,263","744,360","500,512","230,453","","2,772,827","1,507,537","1,335,811","676,440","264,154","155,414","","794,836","2,358,292","2,790,564","768,491","","2,979,464","1,525,571","1,299,100","226,471","1,453,893","1,145,842","308,051"
"        Margin of Error","","±18,858","","±14,912","±5,076","±1,486","±3,313","±544","±5,463","±3,956","±8,426","±9,993","","±4,876","±10,378","±7,965","±7,990","","±18,913","±17,696","±10,086","±24,467","±18,708","±9,024","±7,222","±5,961","±3,956","","±10,489","±10,377","±11,417","±6,165","±4,104","±2,969","","±5,856","±10,903","±16,472","±6,588","","±10,811","±7,730","±7,976","±4,313","±8,240","±7,523","±4,671"
"    Percent Distribution","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","9,691,647","","75.5%","12.8%","0.5%","4.4%","0.1%","4.8%","1.9%","31.5%","49.8%","","4.3%","37.3%","37.3%","21.1%","","6,712,183","46.9%","53.1%","72.7%","32.4%","19.9%","11.1%","7.5%","3.4%","","41.3%","22.5%","19.9%","10.1%","3.9%","2.3%","","11.8%","35.1%","41.6%","11.4%","","2,979,464","51.2%","43.6%","7.6%","48.8%","38.5%","10.3%"
"        Margin of Error","","±18,858","","±0.1","±0.1","±0.1","±0.1","±0.1","±0.1","±0.1","±0.1","±0.1","","±0.1","±0.1","±0.1","±0.1","","±18,913","±0.2","±0.2","±0.2","±0.2","±0.2","±0.1","±0.1","±0.1","","±0.1","±0.1","±0.1","±0.1","±0.1","±0.1","","±0.1","±0.2","±0.2","±0.1","","±10,811","±0.2","±0.2","±0.1","±0.2","±0.2","±0.2"
"    Median income (dollars)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","61,874","","64,810","46,572","56,394","88,486","55,136","45,681","60,327","49,260","75,879","","32,170","65,252","74,147","45,521","","73,349","68,618","76,673","89,626","92,562","36,430","28,457","52,131","44,882","","67,127","73,747","85,391","76,897","73,938","75,385","","34,806","50,854","95,837","110,788","","38,841","33,366","30,222","61,256","44,491","39,477","69,054"
"        Margin of Error","","±208","","±202","±405","±2,044","±1,450","±4,261","±545","±1,013","±269","±254","","±328","±372","±426","±256","","±354","±594","±299","±403","±570","±282","±356","±516","±782","","±345","±615","±679","±847","±1,157","±1,406","","±428","±285","±365","±745","","±198","±275","±188","±899","±318","±347","±1,201"
"Utah","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Number","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","977,313","","874,547","9,616","9,116","22,262","6,412","37,703","17,657","106,021","811,581","","59,286","392,281","324,227","201,519","","729,183","364,153","365,030","596,099","293,896","89,942","48,725","43,142","21,532","","282,792","138,506","130,483","88,377","54,144","34,881","","76,784","214,693","319,459","118,247","","248,130","127,967","102,628","25,339","120,163","86,537","33,626"
"        Margin of Error","","±2,381","","±2,778","±494","±622","±741","±456","±1,377","±998","±1,405","±2,450","","±1,312","±2,130","±1,882","±1,437","","±3,738","±2,864","±2,798","±4,408","±3,381","±1,894","±1,505","±1,482","±1,139","","±3,005","±2,557","±2,243","±1,727","±1,335","±1,059","","±1,397","±2,916","±3,911","±2,006","","±3,053","±1,983","±2,032","±1,000","±2,297","±1,853","±1,347"
"    Percent Distribution","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","977,313","","89.5%","1.0%","0.9%","2.3%","0.7%","3.9%","1.8%","10.8%","83.0%","","6.1%","40.1%","33.2%","20.6%","","729,183","49.9%","50.1%","81.7%","40.3%","12.3%","6.7%","5.9%","3.0%","","38.8%","19.0%","17.9%","12.1%","7.4%","4.8%","","10.5%","29.4%","43.8%","16.2%","","248,130","51.6%","41.4%","10.2%","48.4%","34.9%","13.6%"
"        Margin of Error","","±2,381","","±0.2","±0.1","±0.1","±0.1","±0.1","±0.1","±0.1","±0.1","±0.2","","±0.1","±0.2","±0.2","±0.1","","±3,738","±0.3","±0.3","±0.4","±0.4","±0.3","±0.2","±0.2","±0.2","","±0.3","±0.3","±0.3","±0.2","±0.2","±0.1","","±0.2","±0.4","±0.4","±0.3","","±3,053","±0.6","±0.7","±0.4","±0.6","±0.6","±0.5"
"    Median income (dollars)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","71,621","","73,580","41,752","45,957","73,139","66,391","51,365","61,957","53,547","75,227","","39,030","75,148","89,352","53,720","","81,525","81,410","81,646","89,947","92,495","44,052","32,716","59,692","52,354","","69,475","80,688","90,542","93,035","97,611","103,555","","50,299","63,205","87,897","119,944","","40,973","34,774","30,273","59,976","47,592","41,205","70,055"
"        Margin of Error","","±447","","±459","±3,353","±5,081","±2,883","±6,568","±1,497","±2,428","±1,015","±457","","±1,209","±605","±984","±710","","±493","±654","±674","±636","±819","±1,075","±1,255","±1,610","±2,176","","±686","±1,051","±1,442","±1,426","±2,487","±2,951","","±1,187","±814","±916","±881","","±622","±835","±493","±1,764","±1,029","±828","±2,107"
"Vermont","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Number","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","260,029","","249,247","2,450","954","3,010","155","547","3,666","3,598","246,443","","11,339","69,249","104,359","75,082","","156,384","59,542","96,842","123,193","40,597","22,461","13,062","10,730","5,883","","86,409","32,623","25,463","7,975","2,500","1,414","","22,277","43,149","74,527","16,431","","103,645","56,590","44,600","11,990","47,055","34,946","12,109"
"        Margin of Error","","±1,329","","±1,283","±268","±176","±310","±81","±121","±299","±246","±1,250","","±621","±865","±803","±665","","±1,282","±1,113","±1,001","±1,373","±941","±906","±739","±517","±492","","±1,055","±1,004","±796","±509","±278","±226","","±826","±1,273","±1,272","±798","","±1,398","±900","±917","±612","±1,017","±996","±617"
"    Percent Distribution","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","260,029","","95.9%","0.9%","0.4%","1.2%","0.1%","0.2%","1.4%","1.4%","94.8%","","4.4%","26.6%","40.1%","28.9%","","156,384","38.1%","61.9%","78.8%","26.0%","14.4%","8.4%","6.9%","3.8%","","55.3%","20.9%","16.3%","5.1%","1.6%","0.9%","","14.2%","27.6%","47.7%","10.5%","","103,645","54.6%","43.0%","11.6%","45.4%","33.7%","11.7%"
"        Margin of Error","","±1,329","","±0.2","±0.1","±0.1","±0.1","±0.1","±0.1","±0.1","±0.1","±0.2","","±0.2","±0.3","±0.3","±0.2","","±1,282","±0.6","±0.6","±0.6","±0.6","±0.6","±0.5","±0.3","±0.3","","±0.6","±0.6","±0.5","±0.3","±0.2","±0.1","","±0.5","±0.8","±0.7","±0.5","","±1,398","±0.6","±0.7","±0.6","±0.6","±0.8","±0.6"
"    Median income (dollars)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","61,973","","62,539","39,400","41,959","59,241","43,125","67,551","45,288","47,701","62,770","","33,216","69,923","73,722","45,746","","80,998","79,334","82,154","91,926","99,985","38,436","30,866","49,311","45,048","","72,402","84,631","99,184","97,085","77,857","85,449","","41,681","55,342","98,001","117,288","","36,439","33,413","29,242","61,891","40,301","32,702","70,790"
"        Margin of Error","","±662","","±669","±4,653","±9,025","±4,692","±14,404","±21,143","±5,674","±6,990","±676","","±2,361","±1,522","±1,268","±971","","±1,087","±2,005","±1,316","±1,099","±2,104","±1,772","±1,235","±2,790","±3,304","","±1,382","±2,152","±3,030","±4,342","±13,227","±13,745","","±1,966","±1,561","±1,426","±3,943","","±850","±890","±867","±2,361","±1,652","±1,140","±3,119"
"Virginia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Number","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","3,151,045","","2,255,668","590,176","8,621","168,700","1,841","55,426","70,613","204,880","2,124,497","","106,285","1,034,532","1,233,240","776,988","","2,091,934","888,675","1,203,259","1,586,494","636,104","367,203","190,043","138,237","62,528","","970,258","481,568","391,942","161,402","57,088","29,676","","273,593","650,976","926,516","240,849","","1,059,111","583,309","491,822","91,487","475,802","363,444","112,358"
"        Margin of Error","","±7,497","","±5,977","±3,129","±580","±1,851","±292","±1,756","±1,955","±2,175","±5,077","","±1,878","±4,299","±3,765","±3,397","","±8,339","±6,478","±4,786","±10,529","±7,375","±4,070","±2,932","±3,547","±2,123","","±4,818","±5,390","±5,307","±2,550","±1,542","±1,252","","±2,951","±5,075","±8,191","±3,054","","±5,653","±4,113","±4,186","±1,861","±4,312","±4,036","±2,466"
"    Percent Distribution","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","3,151,045","","71.6%","18.7%","0.3%","5.4%","0.1%","1.8%","2.2%","6.5%","67.4%","","3.4%","32.8%","39.1%","24.7%","","2,091,934","42.5%","57.5%","75.8%","30.4%","17.6%","9.1%","6.6%","3.0%","","46.4%","23.0%","18.7%","7.7%","2.7%","1.4%","","13.1%","31.1%","44.3%","11.5%","","1,059,111","55.1%","46.4%","8.6%","44.9%","34.3%","10.6%"
"        Margin of Error","","±7,497","","±0.1","±0.1","±0.1","±0.1","±0.1","±0.1","±0.1","±0.1","±0.1","","±0.1","±0.1","±0.1","±0.1","","±8,339","±0.2","±0.2","±0.3","±0.3","±0.2","±0.1","±0.2","±0.1","","±0.2","±0.2","±0.2","±0.1","±0.1","±0.1","","±0.1","±0.3","±0.3","±0.1","","±5,653","±0.3","±0.3","±0.2","±0.3","±0.3","±0.2"
"    Median income (dollars)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","74,222","","79,578","51,654","62,186","105,931","78,021","59,123","73,026","68,772","80,036","","36,933","79,860","90,176","53,323","","90,141","89,973","90,240","106,477","115,403","42,867","32,929","58,523","50,662","","79,443","92,490","108,955","103,624","100,041","105,031","","46,898","62,562","112,624","134,081","","44,781","39,740","35,206","72,413","51,728","44,876","80,906"
"        Margin of Error","","±341","","±406","±640","±3,915","±1,661","±10,622","±1,858","±1,624","±1,218","±392","","±1,256","±620","±590","±442","","±484","±764","±456","±453","±885","±606","±764","±1,214","±1,035","","±585","±950","±1,123","±1,586","±3,681","±4,481","","±661","±620","±631","±999","","±326","±474","±475","±1,558","±535","±591","±1,289"
"Washington","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Number","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","","2,848,396","","2,289,370","101,897","32,351","218,988","13,655","87,171","104,964","242,557","2,153,054","","121,183","986,326","1,054,092","686,795","","1,841,954","791,373","1,050,581","1,430,460","572,203","279,091","151,929","132,403","67,241","","883,137","395,394","335,298","138,957","56,255","32,913","","262,455","585,157","799,371","194,971","","1,006,442","513,833","405,065","108,768","492,609","354,305","138,304"
